year,days_published,newspaper_name,city,state,total_circulation,county,rucc,rucc_description,metro,latitude,longitude,state_full
2016,1,Licking Valley Courier,West Liberty,Ky.,3543,Morgan,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9134,-83.2672,Kentucky
2016,1,Northumberland Echo,Heathsville,Va.,2800,Northumberland,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9175,-76.4722,Virginia
2016,1,El Cerrito Journal The,El Cerrito,Calif.,12118,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,37.9177,-122.3050,California
2016,1,Rappahannock Times,Tappahannock,Va.,5000,Essex,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9184,-76.8666,Virginia
2016,1,Randolph County Herald Tribune,Chester,Ill.,1100,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9197,-89.8262,Illinois
2016,1,Edwards County Sentinel,Kinsley,Kan.,1200,Edwards,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9224,-99.4114,Kansas
2016,1,Twin Cities Times,Corte Madera,Calif.,7422,Marin,major,Metro - Counties in metro areas of 1 million population or more,1,37.9256,-122.5080,California
2016,5,Iola Register,Iola,Kan.,2700,Allen,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,37.9275,-95.4007,Kansas
2016,1,Independent-Journal,Potosi,Mo.,4910,Washington,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9337,-90.7750,Missouri
2016,7,West County Times,Richmond,Calif.,32263,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,37.9337,-122.3490,California
2016,1,Richmond Post,Richmond,Calif.,2829,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,37.9358,-122.3480,California
2016,1,Mount Vernon Democrat,Mount Vernon,Ind.,7600,Posey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9364,-87.8952,Indiana
2016,5,Telluride Daily Planet,Telluride,Colo.,3841,San Miguel,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9401,-107.8180,Colorado
2016,1,Index The,Hermitage,Mo.,4300,Hickory,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,37.9405,-93.3161,Missouri
2016,1,Lakin Independent The,Lakin,Kan.,1450,Kearny,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9407,-101.2570,Kansas
2016,6,Rolla Daily News,Rolla,Mo.,19325,Phelps,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,37.9456,-91.7610,Missouri
2016,1,Greenhorn Valley View,Colorado City,Colo.,1037,Pueblo,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,37.9469,-104.8390,Colorado
2016,1,Lincoln County Record,Pioche,Nev.,1740,Lincoln,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,37.9520,-114.4430,Nevada
2016,2,Perry County News,Tell City,Ind.,6792,Perry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9529,-86.7597,Indiana
2016,1,Northern Neck News,Warsaw,Va.,8300,Richmond,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9603,-76.7611,Virginia
2016,1,Stafford Courier,Stafford,Kan.,1000,Stafford,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9622,-98.6006,Kansas
2016,1,Steelville Star-Crawford Mirror,Steelville,Mo.,5750,Crawford,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9696,-91.3546,Missouri
2016,1,Christopher Progress,Christopher,Ill.,768,Franklin,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,37.9709,-89.0528,Illinois
2016,1,Pacific Sun,San Rafael,Calif.,36000,Marin,major,Metro - Counties in metro areas of 1 million population or more,1,37.9735,-122.5310,California
2016,2,Fayette Tribune The,Oak Hill,W.Va.,2200,Fayette,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,37.9753,-81.1497,West Virginia
2016,7,Record The,Stockton,Calif.,20499,San Joaquin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9767,-121.3120,California
2016,1,Crisfield-Somerset County Times The,Crisfield,Md.,1093,Somerset,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9778,-75.8571,Maryland
2016,6,Garden City Telegram,Garden City,Kan.,7432,Finney,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,37.9779,-100.8600,Kansas
2016,1,St Genevieve Herald,St Genevieve,Mo.,4085,Ste. Genevieve,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9795,-90.0490,Missouri
2016,5,La Junta Tribune-Democrat,La Junta,Colo.,3721,Otero,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9797,-103.5470,Colorado
2016,1,Ag Journal,La Junta,Colo.,10611,Otero,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,37.9797,-103.5470,Colorado
2016,1,Syracuse Journal The,Syracuse,Kan.,767,Hamilton,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9812,-101.7520,Kansas
2016,5,Union Democrat,Sonora,Calif.,7890,Tuolumne,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,37.9817,-120.3820,California
2016,7,Marin Independent Journal,San Rafael,Calif.,23836,Marin,major,Metro - Counties in metro areas of 1 million population or more,1,37.9818,-122.5070,California
2016,7,Evansville Courier & Press,Evansville,Ind.,34492,Vanderburgh,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9867,-87.5383,Indiana
2016,2,Pioneer News,Shepherdsville,Ky.,7000,Bullitt,major,Metro - Counties in metro areas of 1 million population or more,1,37.9876,-85.7087,Kentucky
2016,6,Winchester Sun The,Winchester,Ky.,6000,Clark,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,37.9924,-84.1816,Kentucky
2016,1,Dixon Pilot,Dixon,Mo.,2200,Pulaski,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,37.9955,-92.0956,Missouri
2016,1,St James Leader-Journal,St James,Mo.,2500,Phelps,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,37.9985,-91.6155,Missouri
2016,3,Martinez News-Gazette,Martinez,Calif.,10949,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,37.9996,-122.1150,California
2016,1,St. John News,St John,Kan.,714,Stafford,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,37.9998,-98.7606,Kansas
2016,1,Meade County Messenger The,Brandenburg,Ky.,5602,Meade,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0008,-86.1711,Kentucky
2016,6,Du Quoin Evening Call,Du Quoin,Ill.,3800,Perry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0019,-89.2323,Illinois
2016,6,East County Times,Antioch,Calif.,NA,Contra Costa,major,Metro - Counties in metro areas of 1 million population or more,1,38.0049,-121.8060,California
2016,1,Steeleville Ledger,Steeleville,Ill.,85,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0085,-89.6624,Illinois
2016,6,Benton Evening News,Benton,Ill.,3472,Franklin,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.0110,-88.9178,Illinois
2016,1,Ashley News,Du Quoin,Ill.,95,Perry,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0114,-89.2362,Illinois
2016,5,Lake Sun Leader,Camdenton,Mo.,39612,Camden,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.0121,-92.7502,Missouri
2016,1,County Journal,Percy,Ill.,7975,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0154,-89.6186,Illinois
2016,1,Linden Herald,Linden,Calif.,1358,San Joaquin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0186,-121.0990,California
2016,1,Central Virginian,Louisa,Va.,8100,Louisa,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.0212,-77.9985,Virginia
2016,1,Jetmore Republican,Jetmore,Kan.,1123,Hodgeman,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.0247,-99.9077,Kansas
2016,1,Ouray County Plaindealer,Ouray,Colo.,2166,Ouray,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.0274,-107.6740,Colorado
2016,1,Hook,Charlottesville,Va.,18999,Charlottesville city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0293,-78.4767,Virginia
2016,1,Rural Virginian,Charlottesville,Va.,12000,Charlottesville city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0293,-78.4767,Virginia
2016,1,C-Ville Weekly,Charlottesville,Va.,22659,Charlottesville city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0293,-78.4767,Virginia
2016,1,Spencer Magnet,Taylorsville,Ky.,3457,Spencer,major,Metro - Counties in metro areas of 1 million population or more,1,38.0319,-85.3449,Kentucky
2016,1,Anderson News,Lawrenceburg,Ky.,4802,Anderson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0331,-84.9031,Kentucky
2016,4,Newton Kansan The,Newton,Kan.,7513,Harvey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0353,-97.3543,Kansas
2016,7,Daily Progress,Charlottesville,Va.,20968,Charlottesville city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0374,-78.4856,Virginia
2016,1,Albermarle Tribune,Charlottesville,Va.,12000,Charlottesville city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0374,-78.4856,Virginia
2016,7,Lexington Herald-Leader,Lexington,Ky.,74253,Fayette,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0423,-84.4587,Kentucky
2016,1,Boonville Standard,Boonville,Ind.,14693,Warrick,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0452,-87.2740,Indiana
2016,1,St Clair Co. Courier,Osceola,Mo.,2593,St. Clair,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.0459,-93.6983,Missouri
2016,1,Warrick County Today,Boonville,Ind.,16000,Warrick,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0492,-87.2742,Indiana
2016,1,Woodford Sun,Versailles,Ky.,5300,Woodford,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0499,-84.7344,Kentucky
2016,5,Rocky Ford Daily Gazette,Rocky Ford,Colo.,3013,Otero,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0501,-103.7220,Colorado
2016,1,Caroline Progress,Bowling Green,Va.,2830,Caroline,major,Metro - Counties in metro areas of 1 million population or more,1,38.0534,-77.3472,Virginia
2016,1,Mt Sterling Advocate,Mt Sterling,Ky.,7538,Montgomery,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0582,-83.9445,Kentucky
2016,1,Coal Valley News,Madison,W.Va.,5000,Boone,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0631,-81.8046,West Virginia
2016,1,Bent County Democrat,Las Animas,Colo.,1200,Bent,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.0659,-103.2240,Colorado
2016,1,Cuba Free Press,Cuba,Mo.,3450,Crawford,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0671,-91.4057,Missouri
2016,7,News-Virginian,Waynesboro,Va.,5298,Waynesboro city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.0673,-78.9013,Virginia
2016,7,Hutchinson News,Hutchinson,Kan.,21050,Reno,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.0682,-97.9111,Kansas
2016,5,Benicia Herald,Benicia,Calif.,2707,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.0704,-122.1540,California
2016,2,Lamar Ledger,Lamar,Colo.,2600,Prowers,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.0803,-102.6180,Colorado
2016,1,Point Reyes Light,Point Reyes Station,Calif.,4282,Marin,major,Metro - Counties in metro areas of 1 million population or more,1,38.0846,-122.8090,California
2016,4,Carmi Times,Carmi,Ill.,2718,White,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0857,-88.1728,Illinois
2016,1,Saguache Crescent The,Saguache,Colo.,437,Saguache,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.0864,-106.1410,Colorado
2016,1,McLeansboro Times-Leader,McLeansboro,Ill.,3034,Hamilton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.0894,-88.5360,Illinois
2016,1,Novato Advance,Novato,Calif.,7573,Marin,major,Metro - Counties in metro areas of 1 million population or more,1,38.0912,-122.5560,California
2016,1,Elliott County News,Sandy Hook,Ky.,1800,Elliott,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.0929,-83.1241,Kentucky
2016,1,Westmoreland News,Montross,Va.,7608,Westmoreland,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.0940,-76.8231,Virginia
2016,1,Rich Hill Mining Review,Rich Hill,Mo.,1000,Bates,major,Metro - Counties in metro areas of 1 million population or more,1,38.0959,-94.3633,Missouri
2016,1,Times-Bonanza/Goldfield News,Tonopah,Nev.,1800,Nye,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.0997,-117.2480,Nevada
2016,6,Vallejo Times-Herald,Vallejo,Calif.,13580,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.1077,-122.2640,California
2016,1,Big Sandy News,Louisa,Ky.,12000,Lawrence,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1089,-82.6089,Kentucky
2016,5,Lodi News-Sentinel,Lodi,Calif.,9796,San Joaquin,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.1219,-121.2930,California
2016,1,Norwood Post,Norwood,Colo.,1000,San Miguel,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.1288,-108.2920,Colorado
2016,1,Posey County News The,New Harmony,Ind.,4500,Posey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.1293,-87.9343,Indiana
2016,1,Fowler Tribune,Fowler,Colo.,1475,Otero,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1296,-104.0260,Colorado
2016,1,Madison News,Madison,Kan.,865,Greenwood,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1339,-96.1372,Kansas
2016,1,Wet Mountain Tribune,Westcliffe,Colo.,3000,Custer,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1339,-105.4650,Colorado
2016,1,Bath County News Outlook,Owingsville,Ky.,3025,Bath,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1379,-83.7629,Kentucky
2016,1,Hesston Record,Hesston,Kan.,1204,Harvey,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.1404,-97.4217,Kansas
2016,7,Daily News Leader,Staunton,Va.,10936,Staunton city,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.1593,-79.0608,Virginia
2016,1,Spencer County Leader,Dale,Ind.,2100,Spencer,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1680,-86.9897,Indiana
2016,1,Peabody Gazette-Bulletin,Peabody,Kan.,1409,Marion,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1687,-97.1042,Kansas
2016,7,Courier-Journal,Louisville,Ky.,88469,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,38.1781,-85.6667,Kentucky
2016,1,Linn County News,Pleasanton,Kan.,2600,Linn,major,Metro - Counties in metro areas of 1 million population or more,1,38.1800,-94.7075,Kansas
2016,1,Montgomery Herald,Montgomery,W.Va.,1684,Fayette,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.1815,-81.3239,West Virginia
2016,2,Tiller & Toiler,Larned,Kan.,1434,Pawnee,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.1825,-99.1006,Kansas
2016,1,Menifee County News,Morehead,Ky.,500,Rowan,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.1840,-83.4327,Kentucky
2016,2,Morehead NewsThe,Morehead,Ky.,4600,Rowan,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.1855,-83.4351,Kentucky
2016,1,Maries County Gazette,Vienna,Mo.,1500,Maries,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1874,-91.9501,Missouri
2016,1,Appleton City Journal,Appleton City,Mo.,1264,St. Clair,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.1906,-94.0310,Missouri
2016,6,State Journal,Frankfort,Ky.,6397,Franklin,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.1918,-84.8656,Kentucky
2016,2,Coffey County Republican,Burlington,Kan.,3000,Coffey,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1931,-95.7453,Kansas
2016,2,Calaveras Enterprise,San Andreas,Calif.,5000,Calaveras,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1965,-120.6810,California
2016,1,Lake Today,Lake Ozark,Mo.,11759,Miller,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.1986,-92.6388,Missouri
2016,1,Ledger,Moundridge,Kan.,1300,McPherson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.2038,-97.5155,Kansas
2016,1,Somerset Herald,Princess Anne,Md.,4000,Somerset,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2056,-75.6969,Maryland
2016,1,Westside Star,Laurie,Mo.,7000,Morgan,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.2080,-92.8254,Missouri
2016,1,Bourbon County Citizen,Paris,Ky.,3000,Bourbon,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2083,-84.2674,Kentucky
2016,1,Sterling Bulletin,Sterling,Kan.,1147,Rice,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.2091,-98.2067,Kansas
2016,1,North County News,Red Bud,Ill.,4000,Randolph,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2096,-89.9997,Illinois
2016,2,Sentinel-NewsThe,Shelbyville,Ky.,6434,Shelby,major,Metro - Counties in metro areas of 1 million population or more,1,38.2100,-85.2248,Kentucky
2016,1,Sullivan Independent News,Sullivan,Mo.,6440,Franklin,major,Metro - Counties in metro areas of 1 million population or more,1,38.2122,-91.1637,Missouri
2016,1,Clarion News,Corydon,Ind.,16600,Harrison,major,Metro - Counties in metro areas of 1 million population or more,1,38.2131,-86.1258,Indiana
2016,1,Corydon Democrat,Corydon,Ind.,24400,Harrison,major,Metro - Counties in metro areas of 1 million population or more,1,38.2131,-86.1258,Indiana
2016,1,Ordway New Era,Ordway,Colo.,960,Crowley,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.2207,-103.7570,Colorado
2016,1,Pocahontas Times The,Marlinton,W.Va.,4788,Pocahontas,rural,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",0,38.2231,-80.0945,West Virginia
2016,3,Georgetown News-Graphic,Georgetown,Ky.,6402,Scott,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2246,-84.5479,Kentucky
2016,5,Wayne County News,Wayne,W.Va.,5800,Wayne,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2249,-82.4414,West Virginia
2016,1,Ferdinand News,Ferdinand,Ind.,3000,Dubois,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,38.2265,-86.8628,Indiana
2016,1,Miller County Autogram Sentinel,Tuscumbia,Mo.,1895,Miller,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2371,-92.4600,Missouri
2016,1,Argus-Courier,Petaluma,Calif.,5495,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2423,-122.6270,California
2016,1,South Gibson Star Times,Fort Branch,Ind.,4973,Gibson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2461,-87.5735,Indiana
2016,1,Benton County Enterprise,Warsaw,Mo.,5730,Benton,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.2470,-93.3709,Missouri
2016,1,River News-Herald & Isleton Journal,Walnut Grove,Calif.,4908,Sacramento,major,Metro - Counties in metro areas of 1 million population or more,1,38.2478,-121.5280,California
2016,1,Orange County Review,Orange,Va.,7018,Orange,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2485,-78.1125,Virginia
2016,1,Newark Post,Newark,Md.,12500,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2507,-75.2910,Maryland
2016,1,Louisville Defender,Louisville,Ky.,2688,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,38.2527,-85.7585,Kentucky
2016,1,Louisville Eccentric Observer,Louisville,Ky.,24045,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,38.2527,-85.7585,Kentucky
2016,1,Voice Tribune,Louisville,Ky.,13437,Jefferson,major,Metro - Counties in metro areas of 1 million population or more,1,38.2527,-85.7585,Kentucky
2016,1,Journal Messenger,Marissa,Ill.,2000,St. Clair,major,Metro - Counties in metro areas of 1 million population or more,1,38.2534,-89.7582,Illinois
2016,2,Enterprise,Lexington Park,Md.,11260,St. Marys,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.2543,-76.4416,Maryland
2016,7,Daily Republic,Fairfield,Calif.,10388,Solano,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2558,-122.0390,California
2016,1,News-Xpress,Butler,Mo.,2635,Bates,major,Metro - Counties in metro areas of 1 million population or more,1,38.2577,-94.3315,Missouri
2016,1,San Miguel Basin Forum,Nucla,Colo.,1315,Montrose,rural,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,38.2694,-108.5480,Colorado
2016,1,Lincoln Times,Hamlin,W.Va.,18099,Lincoln,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2787,-82.1029,West Virginia
2016,1,Lincoln News Sentinel,Hamlin,W.Va.,1350,Lincoln,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2790,-82.1032,West Virginia
2016,1,Lincoln Journal,Hamlin,W.Va.,18500,Lincoln,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2805,-82.1086,West Virginia
2016,1,Journal Press,King George,Va.,6309,King George,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2808,-77.1896,Virginia
2016,1,Anderson County Review,Garnett,Kan.,2792,Anderson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.2842,-95.2404,Kansas
2016,1,Belle Banner,Belle,Mo.,2200,Maries,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.2849,-91.7218,Missouri
2016,2,Sonoma Index-Tribune,Sonoma,Calif.,8000,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.2904,-122.4580,California
2016,1,American Canyon Eagle,Napa,Calif.,6200,Napa,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.2975,-122.2870,California
2016,7,Napa Valley Register,Napa,Calif.,10351,Napa,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.2982,-122.3010,California
2016,1,Greene County Record,Stanardsville,Va.,3000,Greene,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.2984,-78.4375,Virginia
2016,7,Free Lance-Star,Fredericksburg,Va.,33357,Fredericksburg city,major,Metro - Counties in metro areas of 1 million population or more,1,38.2992,-77.4871,Virginia
2016,1,Bland Courier,Bland,Mo.,758,Gasconade,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3004,-91.6331,Missouri
2016,1,Huntingburg Press,Huntingburg,Ind.,10000,Dubois,rural,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",0,38.3009,-86.9625,Indiana
2016,1,Olive Hill Times,Olive Hill,Ky.,1900,Carter,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3036,-83.1696,Kentucky
2016,6,News and Tribune,New Albany,Ind.,13054,Floyd,major,Metro - Counties in metro areas of 1 million population or more,1,38.3077,-85.8241,Indiana
2016,5,Register-News,Mount Vernon,Ill.,10260,Jefferson,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3163,-88.9132,Illinois
2016,1,Carlisle Mercury,Carlisle,Ky.,6157,Nicholas,rural,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",0,38.3164,-84.0332,Kentucky
2016,1,Bayside Gazette,Berlin,Md.,10000,Worcester,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3226,-75.2177,Maryland
2016,6,Pueblo Chieftain/ Sunday Chieftain,Pueblo,Colo.,31405,Pueblo,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.3292,-104.5840,Colorado
2016,1,Grayson Journal-Enquirer,Grayson,Ky.,2800,Carter,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3316,-82.9375,Kentucky
2016,6,News and Tribune,Jeffersonville,Ind.,7152,Clark,major,Metro - Counties in metro areas of 1 million population or more,1,38.3375,-85.7026,Indiana
2016,1,Republic-Times,Waterloo,Ill.,12000,Monroe,major,Metro - Counties in metro areas of 1 million population or more,1,38.3382,-90.1536,Illinois
2016,1,Oakland City Journal,Oakland City,Ind.,6530,Gibson,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3384,-87.3491,Indiana
2016,2,Lyons Daily News,Lyons,Kan.,2321,Rice,rural,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",0,38.3464,-98.2028,Kansas
2016,1,Community Voice,Rohnert Park,Calif.,8000,Sonoma,minor,"Metro - Counties in metro areas of 250,000 to 1 million population",1,38.3480,-122.6960,California
2016,7,Charleston Gazette,Charleston,W.Va.,46104,Kanawha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.3484,-81.6322,West Virginia
2016,5,Charleston Daily Mail,Charleston,W.Va.,17879,Kanawha,minor,"Metro - Counties in metro areas of fewer than 250,000 population",1,38.3484,-81.6322,West Virginia
2016,2,Gasconade County Republican,Owensville,Mo.,3398,Gasconade,rural,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",0,38.3491,-91.4974,Missouri
